customer_id,recipe_name,interaction_type,rating,interaction_date,comment,interaction_text
CUS00051,Món ăn cho cha,view,2.5,2024-12-15,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00051 đã view món Món ăn cho cha với rating 2.5/5 vào 2024-12-15. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00051,Bún bò Huế Chay,view,1.0,2024-12-15,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00051 đã view món Bún bò Huế Chay với rating 1.0/5 vào 2024-12-15. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00051,Bánh canh cua,rate,4.0,2024-12-20,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00051 đã rate món Bánh canh cua với rating 4.0/5 vào 2024-12-20. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00051,Tôm rim thịt ba chỉ,save,4.0,2025-01-18,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00051 đã save món Tôm rim thịt ba chỉ với rating 4.0/5 vào 2025-01-18. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00051,Bò xào cà ri tam sắc (L1),rate,5.0,2025-01-28,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00051 đã rate món Bò xào cà ri tam sắc (L1) với rating 5.0/5 vào 2025-01-28. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00051,Bò chiên một nắng,save,3.0,2025-02-19,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00051 đã save món Bò chiên một nắng với rating 3.0/5 vào 2025-02-19. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00051,Bún riêu cua,like,3.5,2025-02-26,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00051 đã like món Bún riêu cua với rating 3.5/5 vào 2025-02-26. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00051,Sữa chua dâu tây,save,2.0,2025-03-10,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00051 đã save món Sữa chua dâu tây với rating 2.0/5 vào 2025-03-10. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00051,Gà om bia,cook,4.5,2025-03-16,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00051 đã cook món Gà om bia với rating 4.5/5 vào 2025-03-16. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00051,Chả cá Lã Vọng,view,3.0,2025-04-10,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00051 đã view món Chả cá Lã Vọng với rating 3.0/5 vào 2025-04-10. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00051,Bánh khoái,like,2.5,2025-04-15,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00051 đã like món Bánh khoái với rating 2.5/5 vào 2025-04-15. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00051,Chè đậu xanh,rate,3.4,2025-04-16,Có thể thử làm.,Khách hàng CUS00051 đã rate món Chè đậu xanh với rating 3.4/5 vào 2025-04-16. Nhận xét: Có thể thử làm.
CUS00051,Món ngon từ cá,cook,5.0,2025-04-26,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00051 đã cook món Món ngon từ cá với rating 5.0/5 vào 2025-04-26. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00051,Gà chiên bắp phô mai,view,3.0,2025-05-03,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00051 đã view món Gà chiên bắp phô mai với rating 3.0/5 vào 2025-05-03. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00051,Bánh mì que,cook,1.8,2025-05-14,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00051 đã cook món Bánh mì que với rating 1.8/5 vào 2025-05-14. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00051,Kem chuối,view,1.3,2025-05-24,Cần cải thiện hương vị.,Khách hàng CUS00051 đã view món Kem chuối với rating 1.3/5 vào 2025-05-24. Nhận xét: Cần cải thiện hương vị.
CUS00051,Nem chua rán,like,2.5,2025-05-25,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00051 đã like món Nem chua rán với rating 2.5/5 vào 2025-05-25. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00052,Gỏi cuốn tôm thịt (L1),view,2.5,2024-05-20,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00052 đã view món Gỏi cuốn tôm thịt (L1) với rating 2.5/5 vào 2024-05-20. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00052,Bắp Bò Nhúng Mắm Ruốc,like,4.0,2024-06-01,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00052 đã like món Bắp Bò Nhúng Mắm Ruốc với rating 4.0/5 vào 2024-06-01. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00052,Chương trìnhmón ngon mỗi ngày,view,2.0,2024-06-25,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00052 đã view món Chương trìnhmón ngon mỗi ngày với rating 2.0/5 vào 2024-06-25. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00052,Bún riêu cua,view,1.0,2024-07-08,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00052 đã view món Bún riêu cua với rating 1.0/5 vào 2024-07-08. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00052,Bò cuộn ba rọi xông khói,like,4.0,2024-07-10,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00052 đã like món Bò cuộn ba rọi xông khói với rating 4.0/5 vào 2024-07-10. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00052,Cua rang sốt tắc,view,1.5,2024-07-20,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00052 đã view món Cua rang sốt tắc với rating 1.5/5 vào 2024-07-20. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00052,Cá chiên bông điên điển,view,2.0,2024-07-26,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00052 đã view món Cá chiên bông điên điển với rating 2.0/5 vào 2024-07-26. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00052,Món Chiên,save,4.0,2024-08-06,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00052 đã save món Món Chiên với rating 4.0/5 vào 2024-08-06. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00052,Món ăn cho cha,view,1.5,2024-08-24,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00052 đã view món Món ăn cho cha với rating 1.5/5 vào 2024-08-24. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00052,Món ngon từ cá,like,4.0,2024-09-07,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00052 đã like món Món ngon từ cá với rating 4.0/5 vào 2024-09-07. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00052,Bánh khoái,rate,4.0,2024-10-02,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00052 đã rate món Bánh khoái với rating 4.0/5 vào 2024-10-02. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00052,Gà rim ngũ vị,view,1.5,2024-10-10,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00052 đã view món Gà rim ngũ vị với rating 1.5/5 vào 2024-10-10. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00052,Bún bò Huế Chay,view,2.5,2024-11-06,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00052 đã view món Bún bò Huế Chay với rating 2.5/5 vào 2024-11-06. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00052,Mực nướng sa tế,view,2.5,2024-12-02,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00052 đã view món Mực nướng sa tế với rating 2.5/5 vào 2024-12-02. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00052,Chè bưởi,save,1.2,2024-12-24,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00052 đã save món Chè bưởi với rating 1.2/5 vào 2024-12-24. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00052,Gỏi cuốn Mayonnaise,cook,4.0,2025-01-08,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00052 đã cook món Gỏi cuốn Mayonnaise với rating 4.0/5 vào 2025-01-08. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00052,Há cảo tam sắc,save,4.0,2025-01-21,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00052 đã save món Há cảo tam sắc với rating 4.0/5 vào 2025-01-21. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00052,Bắp hạt chiên giòn,rate,5.0,2025-01-21,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00052 đã rate món Bắp hạt chiên giòn với rating 5.0/5 vào 2025-01-21. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00052,Món Xào,view,2.0,2025-01-26,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00052 đã view món Món Xào với rating 2.0/5 vào 2025-01-26. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00052,Bánh nướng Halloween,view,3.0,2025-02-12,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00052 đã view món Bánh nướng Halloween với rating 3.0/5 vào 2025-02-12. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00052,Cá xào cần tỏi,view,1.5,2025-02-15,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00052 đã view món Cá xào cần tỏi với rating 1.5/5 vào 2025-02-15. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00052,Bánh da lợn,rate,2.3,2025-02-26,Cần cải thiện hương vị.,Khách hàng CUS00052 đã rate món Bánh da lợn với rating 2.3/5 vào 2025-02-26. Nhận xét: Cần cải thiện hương vị.
CUS00052,Gà nướng bưởi xốt giấm,view,2.5,2025-03-03,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00052 đã view món Gà nướng bưởi xốt giấm với rating 2.5/5 vào 2025-03-03. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00052,Bánh xèo Nhật Bản,view,2.5,2025-03-13,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00052 đã view món Bánh xèo Nhật Bản với rating 2.5/5 vào 2025-03-13. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00052,Bánh chuối nướng,cook,3.7,2025-03-16,Có thể thử làm.,Khách hàng CUS00052 đã cook món Bánh chuối nướng với rating 3.7/5 vào 2025-03-16. Nhận xét: Có thể thử làm.
CUS00052,Chả giò bắc thảo (L1),cook,5.0,2025-03-26,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00052 đã cook món Chả giò bắc thảo (L1) với rating 5.0/5 vào 2025-03-26. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00052,Nghêu xào mayonnaise hung quế,cook,4.0,2025-04-10,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00052 đã cook món Nghêu xào mayonnaise hung quế với rating 4.0/5 vào 2025-04-10. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00052,Xôi gà đậu xanh,rate,3.0,2025-05-03,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00052 đã rate món Xôi gà đậu xanh với rating 3.0/5 vào 2025-05-03. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00052,Nem chua rán,rate,1.9,2025-05-31,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00052 đã rate món Nem chua rán với rating 1.9/5 vào 2025-05-31. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00053,Cơm chiên cá mặn,view,3.0,2024-05-12,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00053 đã view món Cơm chiên cá mặn với rating 3.0/5 vào 2024-05-12. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00053,Bắp hạt xào gà giòn Mayonnaise,like,3.5,2024-06-05,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00053 đã like món Bắp hạt xào gà giòn Mayonnaise với rating 3.5/5 vào 2024-06-05. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00053,Mực kho củ cải,cook,4.5,2024-06-14,"Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!","Khách hàng CUS00053 đã cook món Mực kho củ cải với rating 4.5/5 vào 2024-06-14. Nhận xét: Thưởng thức tuyệt vời, món ăn thật sự xuất sắc!"
CUS00053,Chương trìnhmón ngon mỗi ngày,view,2.5,2024-06-14,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00053 đã view món Chương trìnhmón ngon mỗi ngày với rating 2.5/5 vào 2024-06-14. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00053,Món ăn cho cha,save,3.5,2024-06-18,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00053 đã save món Món ăn cho cha với rating 3.5/5 vào 2024-06-18. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00053,Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản,view,2.0,2024-06-22,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00053 đã view món Xốt Mayonnaise Aji-mayo® Vị Nguyên Bản với rating 2.0/5 vào 2024-06-22. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00053,Món ăn cho cha,cook,4.0,2024-06-23,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00053 đã cook món Món ăn cho cha với rating 4.0/5 vào 2024-06-23. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00053,Bánh mì thịt bò xốt tương (L3),view,2.0,2024-06-28,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00053 đã view món Bánh mì thịt bò xốt tương (L3) với rating 2.0/5 vào 2024-06-28. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00053,Mực trộn khổ qua chua ngọt,like,4.0,2024-07-15,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00053 đã like món Mực trộn khổ qua chua ngọt với rating 4.0/5 vào 2024-07-15. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00053,Món ngon từ cá,view,3.0,2024-07-25,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00053 đã view món Món ngon từ cá với rating 3.0/5 vào 2024-07-25. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00053,Heo nướng bắp cải chua,like,3.0,2024-07-28,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00053 đã like món Heo nướng bắp cải chua với rating 3.0/5 vào 2024-07-28. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00053,Há cảo tam sắc,view,1.5,2024-09-25,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00053 đã view món Há cảo tam sắc với rating 1.5/5 vào 2024-09-25. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00053,Bò cuộn ba rọi xông khói,view,2.0,2024-10-12,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00053 đã view món Bò cuộn ba rọi xông khói với rating 2.0/5 vào 2024-10-12. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00053,Gà chiên bắp phô mai,view,3.0,2024-10-14,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00053 đã view món Gà chiên bắp phô mai với rating 3.0/5 vào 2024-10-14. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00053,Chả giò bắc thảo (L1),view,1.5,2024-10-26,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00053 đã view món Chả giò bắc thảo (L1) với rating 1.5/5 vào 2024-10-26. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
