customer_id,age,gender,age_group,region,regional_preferences,demographic_text
CUS00508,68.0,male,65+,Huế,central,"Nhân khẩu học: 68.0 tuổi, male, nhóm 65+, khu vực Huế, sở thích: central"
CUS00509,49.0,female,45-54,Nha Trang,all_regions,"Nhân khẩu học: 49.0 tuổi, female, nhóm 45-54, khu vực Nha Trang, sở thích: all_regions"
CUS00510,20.0,female,18-24,Vũng Tàu,southern,"Nhân khẩu học: 20.0 tuổi, female, nhóm 18-24, khu vực Vũng Tàu, sở thích: southern"
CUS00511,18.0,male,18-24,Nha Trang,all_regions,"Nhân khẩu học: 18.0 tuổi, male, nhóm 18-24, khu vực Nha Trang, sở thích: all_regions"
CUS00512,25.0,female,25-34,Đà Nẵng,central,"Nhân khẩu học: 25.0 tuổi, female, nhóm 25-34, khu vực Đà Nẵng, sở thích: central"
CUS00513,22.0,male,18-24,Đà Nẵng,central,"Nhân khẩu học: 22.0 tuổi, male, nhóm 18-24, khu vực Đà Nẵng, sở thích: central"
CUS00514,19.0,male,18-24,Hải Phòng,northern,"Nhân khẩu học: 19.0 tuổi, male, nhóm 18-24, khu vực Hải Phòng, sở thích: northern"
CUS00515,68.0,male,65+,Vũng Tàu,southern,"Nhân khẩu học: 68.0 tuổi, male, nhóm 65+, khu vực Vũng Tàu, sở thích: southern"
CUS00516,50.0,female,45-54,TP.HCM,southern,"Nhân khẩu học: 50.0 tuổi, female, nhóm 45-54, khu vực TP.HCM, sở thích: southern"
CUS00517,69.0,female,65+,Huế,central,"Nhân khẩu học: 69.0 tuổi, female, nhóm 65+, khu vực Huế, sở thích: central"
CUS00518,38.0,male,35-44,Hà Nội,northern,"Nhân khẩu học: 38.0 tuổi, male, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS00519,25.0,male,25-34,Hải Phòng,northern,"Nhân khẩu học: 25.0 tuổi, male, nhóm 25-34, khu vực Hải Phòng, sở thích: northern"
CUS00520,55.0,female,55-64,Cần Thơ,southern,"Nhân khẩu học: 55.0 tuổi, female, nhóm 55-64, khu vực Cần Thơ, sở thích: southern"
CUS00521,27.0,male,25-34,Hà Nội,northern,"Nhân khẩu học: 27.0 tuổi, male, nhóm 25-34, khu vực Hà Nội, sở thích: northern"
CUS00522,71.0,female,65+,Hà Nội,northern,"Nhân khẩu học: 71.0 tuổi, female, nhóm 65+, khu vực Hà Nội, sở thích: northern"
CUS00523,31.0,female,25-34,Hạ Long,northern,"Nhân khẩu học: 31.0 tuổi, female, nhóm 25-34, khu vực Hạ Long, sở thích: northern"
CUS00524,24.0,female,18-24,Nha Trang,all_regions,"Nhân khẩu học: 24.0 tuổi, female, nhóm 18-24, khu vực Nha Trang, sở thích: all_regions"
CUS00525,42.0,female,35-44,Đà Lạt,southern,"Nhân khẩu học: 42.0 tuổi, female, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00526,32.0,male,25-34,Vũng Tàu,southern,"Nhân khẩu học: 32.0 tuổi, male, nhóm 25-34, khu vực Vũng Tàu, sở thích: southern"
CUS00527,57.0,male,55-64,Nha Trang,central,"Nhân khẩu học: 57.0 tuổi, male, nhóm 55-64, khu vực Nha Trang, sở thích: central"
CUS00528,18.0,male,18-24,TP.HCM,southern,"Nhân khẩu học: 18.0 tuổi, male, nhóm 18-24, khu vực TP.HCM, sở thích: southern"
CUS00529,57.0,male,55-64,Hải Phòng,northern,"Nhân khẩu học: 57.0 tuổi, male, nhóm 55-64, khu vực Hải Phòng, sở thích: northern"
CUS00530,74.0,male,65+,Vũng Tàu,southern,"Nhân khẩu học: 74.0 tuổi, male, nhóm 65+, khu vực Vũng Tàu, sở thích: southern"
CUS00531,65.0,female,65+,Cần Thơ,southern,"Nhân khẩu học: 65.0 tuổi, female, nhóm 65+, khu vực Cần Thơ, sở thích: southern"
CUS00532,29.0,male,25-34,Vũng Tàu,southern,"Nhân khẩu học: 29.0 tuổi, male, nhóm 25-34, khu vực Vũng Tàu, sở thích: southern"
CUS00533,67.0,female,65+,Đà Nẵng,central,"Nhân khẩu học: 67.0 tuổi, female, nhóm 65+, khu vực Đà Nẵng, sở thích: central"
CUS00534,43.0,male,35-44,Buôn Ma Thuột,southern,"Nhân khẩu học: 43.0 tuổi, male, nhóm 35-44, khu vực Buôn Ma Thuột, sở thích: southern"
CUS00535,41.0,female,35-44,Hạ Long,northern,"Nhân khẩu học: 41.0 tuổi, female, nhóm 35-44, khu vực Hạ Long, sở thích: northern"
CUS00536,52.0,male,45-54,Đà Nẵng,central,"Nhân khẩu học: 52.0 tuổi, male, nhóm 45-54, khu vực Đà Nẵng, sở thích: central"
CUS00537,55.0,male,55-64,TP.HCM,southern,"Nhân khẩu học: 55.0 tuổi, male, nhóm 55-64, khu vực TP.HCM, sở thích: southern"
CUS00538,19.0,female,18-24,Hải Phòng,northern,"Nhân khẩu học: 19.0 tuổi, female, nhóm 18-24, khu vực Hải Phòng, sở thích: northern"
CUS00539,48.0,female,45-54,Nha Trang,southern,"Nhân khẩu học: 48.0 tuổi, female, nhóm 45-54, khu vực Nha Trang, sở thích: southern"
CUS00540,27.0,male,25-34,Cần Thơ,southern,"Nhân khẩu học: 27.0 tuổi, male, nhóm 25-34, khu vực Cần Thơ, sở thích: southern"
CUS00541,27.0,male,25-34,Đà Nẵng,central,"Nhân khẩu học: 27.0 tuổi, male, nhóm 25-34, khu vực Đà Nẵng, sở thích: central"
CUS00542,39.0,female,35-44,Cần Thơ,southern,"Nhân khẩu học: 39.0 tuổi, female, nhóm 35-44, khu vực Cần Thơ, sở thích: southern"
CUS00543,79.0,male,65+,Nha Trang,central,"Nhân khẩu học: 79.0 tuổi, male, nhóm 65+, khu vực Nha Trang, sở thích: central"
CUS00544,20.0,female,18-24,Buôn Ma Thuột,central,"Nhân khẩu học: 20.0 tuổi, female, nhóm 18-24, khu vực Buôn Ma Thuột, sở thích: central"
CUS00545,58.0,female,55-64,Đà Lạt,southern,"Nhân khẩu học: 58.0 tuổi, female, nhóm 55-64, khu vực Đà Lạt, sở thích: southern"
CUS00546,40.0,male,35-44,Buôn Ma Thuột,northern,"Nhân khẩu học: 40.0 tuổi, male, nhóm 35-44, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00547,18.0,male,18-24,Đà Nẵng,central,"Nhân khẩu học: 18.0 tuổi, male, nhóm 18-24, khu vực Đà Nẵng, sở thích: central"
CUS00548,35.0,male,35-44,Nha Trang,central,"Nhân khẩu học: 35.0 tuổi, male, nhóm 35-44, khu vực Nha Trang, sở thích: central"
CUS00549,43.0,female,35-44,Đà Lạt,southern,"Nhân khẩu học: 43.0 tuổi, female, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00550,77.0,female,65+,Cần Thơ,southern,"Nhân khẩu học: 77.0 tuổi, female, nhóm 65+, khu vực Cần Thơ, sở thích: southern"
CUS00551,38.0,female,35-44,Buôn Ma Thuột,northern,"Nhân khẩu học: 38.0 tuổi, female, nhóm 35-44, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00552,41.0,female,35-44,Đà Nẵng,central,"Nhân khẩu học: 41.0 tuổi, female, nhóm 35-44, khu vực Đà Nẵng, sở thích: central"
CUS00553,60.0,female,55-64,Huế,central,"Nhân khẩu học: 60.0 tuổi, female, nhóm 55-64, khu vực Huế, sở thích: central"
CUS00554,28.0,male,25-34,Hải Phòng,northern,"Nhân khẩu học: 28.0 tuổi, male, nhóm 25-34, khu vực Hải Phòng, sở thích: northern"
CUS00555,24.0,female,18-24,Huế,central,"Nhân khẩu học: 24.0 tuổi, female, nhóm 18-24, khu vực Huế, sở thích: central"
CUS00556,28.0,male,25-34,Nha Trang,all_regions,"Nhân khẩu học: 28.0 tuổi, male, nhóm 25-34, khu vực Nha Trang, sở thích: all_regions"
CUS00557,30.0,male,25-34,Buôn Ma Thuột,southern,"Nhân khẩu học: 30.0 tuổi, male, nhóm 25-34, khu vực Buôn Ma Thuột, sở thích: southern"
CUS00558,64.0,female,55-64,TP.HCM,southern,"Nhân khẩu học: 64.0 tuổi, female, nhóm 55-64, khu vực TP.HCM, sở thích: southern"
CUS00559,36.0,male,35-44,Vũng Tàu,southern,"Nhân khẩu học: 36.0 tuổi, male, nhóm 35-44, khu vực Vũng Tàu, sở thích: southern"
CUS00560,23.0,male,18-24,Hạ Long,northern,"Nhân khẩu học: 23.0 tuổi, male, nhóm 18-24, khu vực Hạ Long, sở thích: northern"
CUS00561,61.0,female,55-64,TP.HCM,southern,"Nhân khẩu học: 61.0 tuổi, female, nhóm 55-64, khu vực TP.HCM, sở thích: southern"
CUS00562,37.0,male,35-44,Đà Nẵng,central,"Nhân khẩu học: 37.0 tuổi, male, nhóm 35-44, khu vực Đà Nẵng, sở thích: central"
CUS00563,73.0,male,65+,Nha Trang,southern,"Nhân khẩu học: 73.0 tuổi, male, nhóm 65+, khu vực Nha Trang, sở thích: southern"
CUS00564,20.0,male,18-24,Hải Phòng,northern,"Nhân khẩu học: 20.0 tuổi, male, nhóm 18-24, khu vực Hải Phòng, sở thích: northern"
CUS00565,74.0,male,65+,Đà Lạt,southern,"Nhân khẩu học: 74.0 tuổi, male, nhóm 65+, khu vực Đà Lạt, sở thích: southern"
CUS00566,38.0,female,35-44,Đà Lạt,southern,"Nhân khẩu học: 38.0 tuổi, female, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00567,41.0,male,35-44,Đà Lạt,southern,"Nhân khẩu học: 41.0 tuổi, male, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00568,47.0,female,45-54,Đà Lạt,southern,"Nhân khẩu học: 47.0 tuổi, female, nhóm 45-54, khu vực Đà Lạt, sở thích: southern"
CUS00569,61.0,female,55-64,TP.HCM,southern,"Nhân khẩu học: 61.0 tuổi, female, nhóm 55-64, khu vực TP.HCM, sở thích: southern"
CUS00570,65.0,female,65+,Hạ Long,northern,"Nhân khẩu học: 65.0 tuổi, female, nhóm 65+, khu vực Hạ Long, sở thích: northern"
CUS00571,66.0,male,65+,Hải Phòng,northern,"Nhân khẩu học: 66.0 tuổi, male, nhóm 65+, khu vực Hải Phòng, sở thích: northern"
CUS00572,20.0,male,18-24,Buôn Ma Thuột,southern,"Nhân khẩu học: 20.0 tuổi, male, nhóm 18-24, khu vực Buôn Ma Thuột, sở thích: southern"
CUS00573,63.0,male,55-64,Vũng Tàu,southern,"Nhân khẩu học: 63.0 tuổi, male, nhóm 55-64, khu vực Vũng Tàu, sở thích: southern"
CUS00574,44.0,male,35-44,Hà Nội,northern,"Nhân khẩu học: 44.0 tuổi, male, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS00575,49.0,female,45-54,Nha Trang,central,"Nhân khẩu học: 49.0 tuổi, female, nhóm 45-54, khu vực Nha Trang, sở thích: central"
CUS00576,22.0,male,18-24,TP.HCM,southern,"Nhân khẩu học: 22.0 tuổi, male, nhóm 18-24, khu vực TP.HCM, sở thích: southern"
CUS00577,18.0,female,18-24,Nha Trang,central,"Nhân khẩu học: 18.0 tuổi, female, nhóm 18-24, khu vực Nha Trang, sở thích: central"
CUS00578,44.0,female,35-44,Hà Nội,northern,"Nhân khẩu học: 44.0 tuổi, female, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS00579,21.0,female,18-24,Buôn Ma Thuột,northern,"Nhân khẩu học: 21.0 tuổi, female, nhóm 18-24, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00580,43.0,male,35-44,Buôn Ma Thuột,northern,"Nhân khẩu học: 43.0 tuổi, male, nhóm 35-44, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00581,56.0,male,55-64,Hạ Long,northern,"Nhân khẩu học: 56.0 tuổi, male, nhóm 55-64, khu vực Hạ Long, sở thích: northern"
CUS00582,24.0,male,18-24,Vũng Tàu,southern,"Nhân khẩu học: 24.0 tuổi, male, nhóm 18-24, khu vực Vũng Tàu, sở thích: southern"
CUS00583,56.0,female,55-64,Hạ Long,northern,"Nhân khẩu học: 56.0 tuổi, female, nhóm 55-64, khu vực Hạ Long, sở thích: northern"
CUS00584,34.0,male,25-34,Hà Nội,northern,"Nhân khẩu học: 34.0 tuổi, male, nhóm 25-34, khu vực Hà Nội, sở thích: northern"
CUS00585,30.0,female,25-34,TP.HCM,southern,"Nhân khẩu học: 30.0 tuổi, female, nhóm 25-34, khu vực TP.HCM, sở thích: southern"
CUS00586,40.0,female,35-44,Hà Nội,northern,"Nhân khẩu học: 40.0 tuổi, female, nhóm 35-44, khu vực Hà Nội, sở thích: northern"
CUS00587,44.0,female,35-44,Đà Lạt,southern,"Nhân khẩu học: 44.0 tuổi, female, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00588,53.0,male,45-54,Huế,central,"Nhân khẩu học: 53.0 tuổi, male, nhóm 45-54, khu vực Huế, sở thích: central"
CUS00589,76.0,male,65+,Vũng Tàu,southern,"Nhân khẩu học: 76.0 tuổi, male, nhóm 65+, khu vực Vũng Tàu, sở thích: southern"
CUS00590,24.0,female,18-24,Huế,central,"Nhân khẩu học: 24.0 tuổi, female, nhóm 18-24, khu vực Huế, sở thích: central"
CUS00591,46.0,male,45-54,Hà Nội,northern,"Nhân khẩu học: 46.0 tuổi, male, nhóm 45-54, khu vực Hà Nội, sở thích: northern"
CUS00592,63.0,female,55-64,Vũng Tàu,southern,"Nhân khẩu học: 63.0 tuổi, female, nhóm 55-64, khu vực Vũng Tàu, sở thích: southern"
CUS00593,30.0,female,25-34,Hạ Long,northern,"Nhân khẩu học: 30.0 tuổi, female, nhóm 25-34, khu vực Hạ Long, sở thích: northern"
CUS00594,28.0,female,25-34,Đà Lạt,southern,"Nhân khẩu học: 28.0 tuổi, female, nhóm 25-34, khu vực Đà Lạt, sở thích: southern"
CUS00595,28.0,female,25-34,Buôn Ma Thuột,northern,"Nhân khẩu học: 28.0 tuổi, female, nhóm 25-34, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00596,56.0,female,55-64,TP.HCM,southern,"Nhân khẩu học: 56.0 tuổi, female, nhóm 55-64, khu vực TP.HCM, sở thích: southern"
CUS00597,29.0,female,25-34,Hải Phòng,northern,"Nhân khẩu học: 29.0 tuổi, female, nhóm 25-34, khu vực Hải Phòng, sở thích: northern"
CUS00598,22.0,male,18-24,TP.HCM,southern,"Nhân khẩu học: 22.0 tuổi, male, nhóm 18-24, khu vực TP.HCM, sở thích: southern"
CUS00599,69.0,female,65+,Đà Nẵng,central,"Nhân khẩu học: 69.0 tuổi, female, nhóm 65+, khu vực Đà Nẵng, sở thích: central"
CUS00600,29.0,male,25-34,Hà Nội,northern,"Nhân khẩu học: 29.0 tuổi, male, nhóm 25-34, khu vực Hà Nội, sở thích: northern"
CUS00601,48.0,female,45-54,Đà Lạt,southern,"Nhân khẩu học: 48.0 tuổi, female, nhóm 45-54, khu vực Đà Lạt, sở thích: southern"
CUS00602,24.0,female,18-24,Đà Lạt,southern,"Nhân khẩu học: 24.0 tuổi, female, nhóm 18-24, khu vực Đà Lạt, sở thích: southern"
CUS00603,60.0,male,55-64,Nha Trang,central,"Nhân khẩu học: 60.0 tuổi, male, nhóm 55-64, khu vực Nha Trang, sở thích: central"
CUS00604,39.0,male,35-44,TP.HCM,southern,"Nhân khẩu học: 39.0 tuổi, male, nhóm 35-44, khu vực TP.HCM, sở thích: southern"
CUS00605,27.0,male,25-34,Buôn Ma Thuột,northern,"Nhân khẩu học: 27.0 tuổi, male, nhóm 25-34, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00606,24.0,female,18-24,Hà Nội,northern,"Nhân khẩu học: 24.0 tuổi, female, nhóm 18-24, khu vực Hà Nội, sở thích: northern"
CUS00607,50.0,male,45-54,Hạ Long,northern,"Nhân khẩu học: 50.0 tuổi, male, nhóm 45-54, khu vực Hạ Long, sở thích: northern"
CUS00608,40.0,male,35-44,Huế,central,"Nhân khẩu học: 40.0 tuổi, male, nhóm 35-44, khu vực Huế, sở thích: central"
CUS00609,51.0,male,45-54,Hà Nội,northern,"Nhân khẩu học: 51.0 tuổi, male, nhóm 45-54, khu vực Hà Nội, sở thích: northern"
CUS00610,28.0,male,25-34,Hạ Long,northern,"Nhân khẩu học: 28.0 tuổi, male, nhóm 25-34, khu vực Hạ Long, sở thích: northern"
CUS00611,23.0,female,18-24,Đà Lạt,southern,"Nhân khẩu học: 23.0 tuổi, female, nhóm 18-24, khu vực Đà Lạt, sở thích: southern"
CUS00612,21.0,female,18-24,Đà Nẵng,central,"Nhân khẩu học: 21.0 tuổi, female, nhóm 18-24, khu vực Đà Nẵng, sở thích: central"
CUS00613,19.0,male,18-24,Nha Trang,northern,"Nhân khẩu học: 19.0 tuổi, male, nhóm 18-24, khu vực Nha Trang, sở thích: northern"
CUS00614,60.0,female,55-64,Hải Phòng,northern,"Nhân khẩu học: 60.0 tuổi, female, nhóm 55-64, khu vực Hải Phòng, sở thích: northern"
CUS00615,42.0,male,35-44,Vũng Tàu,southern,"Nhân khẩu học: 42.0 tuổi, male, nhóm 35-44, khu vực Vũng Tàu, sở thích: southern"
CUS00616,40.0,male,35-44,Hạ Long,northern,"Nhân khẩu học: 40.0 tuổi, male, nhóm 35-44, khu vực Hạ Long, sở thích: northern"
CUS00617,55.0,female,55-64,Hà Nội,northern,"Nhân khẩu học: 55.0 tuổi, female, nhóm 55-64, khu vực Hà Nội, sở thích: northern"
CUS00618,27.0,male,25-34,Hà Nội,northern,"Nhân khẩu học: 27.0 tuổi, male, nhóm 25-34, khu vực Hà Nội, sở thích: northern"
CUS00619,67.0,female,65+,Huế,central,"Nhân khẩu học: 67.0 tuổi, female, nhóm 65+, khu vực Huế, sở thích: central"
CUS00620,34.0,male,25-34,Buôn Ma Thuột,central,"Nhân khẩu học: 34.0 tuổi, male, nhóm 25-34, khu vực Buôn Ma Thuột, sở thích: central"
CUS00621,19.0,male,18-24,Đà Nẵng,central,"Nhân khẩu học: 19.0 tuổi, male, nhóm 18-24, khu vực Đà Nẵng, sở thích: central"
CUS00622,50.0,female,45-54,Hạ Long,northern,"Nhân khẩu học: 50.0 tuổi, female, nhóm 45-54, khu vực Hạ Long, sở thích: northern"
CUS00623,64.0,male,55-64,Vũng Tàu,southern,"Nhân khẩu học: 64.0 tuổi, male, nhóm 55-64, khu vực Vũng Tàu, sở thích: southern"
CUS00624,64.0,male,55-64,Hạ Long,northern,"Nhân khẩu học: 64.0 tuổi, male, nhóm 55-64, khu vực Hạ Long, sở thích: northern"
CUS00625,43.0,female,35-44,Hải Phòng,northern,"Nhân khẩu học: 43.0 tuổi, female, nhóm 35-44, khu vực Hải Phòng, sở thích: northern"
CUS00626,43.0,female,35-44,Đà Lạt,southern,"Nhân khẩu học: 43.0 tuổi, female, nhóm 35-44, khu vực Đà Lạt, sở thích: southern"
CUS00627,56.0,male,55-64,Nha Trang,northern,"Nhân khẩu học: 56.0 tuổi, male, nhóm 55-64, khu vực Nha Trang, sở thích: northern"
CUS00628,32.0,male,25-34,Hải Phòng,northern,"Nhân khẩu học: 32.0 tuổi, male, nhóm 25-34, khu vực Hải Phòng, sở thích: northern"
CUS00629,44.0,male,35-44,Cần Thơ,southern,"Nhân khẩu học: 44.0 tuổi, male, nhóm 35-44, khu vực Cần Thơ, sở thích: southern"
CUS00630,29.0,female,25-34,Đà Lạt,southern,"Nhân khẩu học: 29.0 tuổi, female, nhóm 25-34, khu vực Đà Lạt, sở thích: southern"
CUS00631,57.0,male,55-64,Đà Nẵng,central,"Nhân khẩu học: 57.0 tuổi, male, nhóm 55-64, khu vực Đà Nẵng, sở thích: central"
CUS00632,28.0,male,25-34,Vũng Tàu,southern,"Nhân khẩu học: 28.0 tuổi, male, nhóm 25-34, khu vực Vũng Tàu, sở thích: southern"
CUS00633,78.0,male,65+,Cần Thơ,southern,"Nhân khẩu học: 78.0 tuổi, male, nhóm 65+, khu vực Cần Thơ, sở thích: southern"
CUS00634,45.0,male,45-54,Nha Trang,northern,"Nhân khẩu học: 45.0 tuổi, male, nhóm 45-54, khu vực Nha Trang, sở thích: northern"
CUS00635,71.0,male,65+,Đà Lạt,southern,"Nhân khẩu học: 71.0 tuổi, male, nhóm 65+, khu vực Đà Lạt, sở thích: southern"
CUS00636,71.0,female,65+,Buôn Ma Thuột,northern,"Nhân khẩu học: 71.0 tuổi, female, nhóm 65+, khu vực Buôn Ma Thuột, sở thích: northern"
CUS00637,19.0,male,18-24,Cần Thơ,southern,"Nhân khẩu học: 19.0 tuổi, male, nhóm 18-24, khu vực Cần Thơ, sở thích: southern"
CUS00638,65.0,female,65+,Đà Lạt,southern,"Nhân khẩu học: 65.0 tuổi, female, nhóm 65+, khu vực Đà Lạt, sở thích: southern"
CUS00639,55.0,male,55-64,Hạ Long,northern,"Nhân khẩu học: 55.0 tuổi, male, nhóm 55-64, khu vực Hạ Long, sở thích: northern"
CUS00640,54.0,male,45-54,TP.HCM,southern,"Nhân khẩu học: 54.0 tuổi, male, nhóm 45-54, khu vực TP.HCM, sở thích: southern"
CUS00641,64.0,male,55-64,Hải Phòng,northern,"Nhân khẩu học: 64.0 tuổi, male, nhóm 55-64, khu vực Hải Phòng, sở thích: northern"
CUS00642,58.0,female,55-64,Hà Nội,northern,"Nhân khẩu học: 58.0 tuổi, female, nhóm 55-64, khu vực Hà Nội, sở thích: northern"
CUS00643,26.0,male,25-34,Cần Thơ,southern,"Nhân khẩu học: 26.0 tuổi, male, nhóm 25-34, khu vực Cần Thơ, sở thích: southern"
CUS00644,52.0,female,45-54,Hải Phòng,northern,"Nhân khẩu học: 52.0 tuổi, female, nhóm 45-54, khu vực Hải Phòng, sở thích: northern"
CUS00645,58.0,female,55-64,Hà Nội,northern,"Nhân khẩu học: 58.0 tuổi, female, nhóm 55-64, khu vực Hà Nội, sở thích: northern"
